b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
703337172817059840,2016-02-26 21:53:44,2,b'Just posted updates to our Model Stock Portfolio &amp; Model Dividend Portfolio: https://t.co/ZjHEX1XZtw https://t.co/AMgOCYkuML (members only)',neg,0.1109,0.8891,2016-02-27
703319193727442944,2016-02-26 20:42:17,7,b'This season we saw the highest earnings beat rate in five years.  Revenues not so much: https://t.co/dxydoYPfbz  $$ https://t.co/VBBeGjkDcd',pos,0.6681,0.3319,2016-02-27
703305822588137472,2016-02-26 19:49:09,1,"b'The weekly Bespoke Report will be out after the close. Start a 14 day free trial to get your copy (1 click, no CC)\nhttps://t.co/U2dgcIulqO'",neg,0.0157,0.9843,2016-02-27
703304346784698368,2016-02-26 19:43:17,3,"b""Here's a look at the earnings distribution for the just-completed season.  Free Trial: https://t.co/RdIaYxMZ6a https://t.co/25a8nZj9KH""",pos,0.6561,0.3439,2016-02-27
703285429634789376,2016-02-26 18:28:07,2,b'587 companies have reported since $WMT last week - they have averaged a gain of 1.14% on their earnings reaction days.',neg,0.1538,0.8462,2016-02-27
703255284219834368,2016-02-26 16:28:20,3,b'We looked at the action in Consumer Staples $XLP in our most recent B.I.G. Tips report: https://t.co/tAmCKPga5a https://t.co/95oRXgAoHm',neg,0.2355,0.7645,2016-02-27
703233689489113088,2016-02-26 15:02:31,5,"b'Personal Income 0.5% vs. 0.4% estimate, Personal Spending 0.5% vs. 0.3% estimate.'",pos,0.5374,0.4626,2016-02-27
703233547629371392,2016-02-26 15:01:57,9,b'Michigan Confidence 91.7 vs. 91.0 estimate.',pos,0.5374,0.4626,2016-02-27
703225537817346048,2016-02-26 14:30:08,1,b'https://t.co/TneSVgwIT7 $STMP now a 10-bagger since early 2011.',pos,0.6926,0.3074,2016-02-27
703223997819953152,2016-02-26 14:24:01,3,b'A low quality beat from GDP this morning.\nOur thoughts and summary:\nhttps://t.co/pknXupMKFa',pos,0.6481,0.3519,2016-02-27
703217407909896194,2016-02-26 13:57:49,0,"b""Here's a link to yesterday's appearance on @CNBCFastMoney https://t.co/tYAZXsXObt""",pos,0.7778,0.2222,2016-02-27
703216656357728256,2016-02-26 13:54:50,1,"b""Three charts from today's Bespoke Morning Lineup (no obligation free trial here: https://t.co/RdIaYxMZ6a) $SPY $TLT https://t.co/QAWSg7Eszf""",pos,0.7546,0.2454,2016-02-27
703216098536251392,2016-02-26 13:52:37,6,b'US index ETFs move back above their 50-days: https://t.co/CJcDJgVWxZ https://t.co/nGT4vzmNvc',neg,0.2741,0.7259,2016-02-27
703210487136329728,2016-02-26 13:30:19,8,b'Q4 GDP 1% vs. 0.4% estimates.',neg,0.2008,0.7992,2016-02-27
703061914356727808,2016-02-26 03:39:57,13,b'And you thought the market was a disaster.',pos,0.5086,0.4914,2016-02-26
703017319849697280,2016-02-26 00:42:45,2,b'Thanks for having us on! https://t.co/ixJ0czhhZ8',neg,0.3535,0.6465,2016-02-26
703000920620212225,2016-02-25 23:37:35,8,b'S&amp;P 400 Mid Cap Index looking pretty good here. https://t.co/EBtNeH4xZv',pos,0.6004,0.3996,2016-02-26
702996913319231488,2016-02-25 23:21:39,1,b'Before today and after today.  From our post pre-open: https://t.co/K5oqlRtG5p https://t.co/60966Shgvr',neg,0.4444,0.5556,2016-02-26
702996478948720640,2016-02-25 23:19:56,7,"b""Here's a look at sector breadth levels from today's Sector Snapshot: https://t.co/o6PvYr0cQM  $XLF $XLV $XLK $SPY $$ https://t.co/mtRR4BmWFZ""",neg,0.4536,0.5464,2016-02-26
702996185129295873,2016-02-25 23:18:46,1,"b""Check out today's Closer, great analysis as usual: https://t.co/uXDLdp065F""",pos,0.9965,0.0035,2016-02-26
702993377722286081,2016-02-25 23:07:36,26,"b'RT @nytimesbusiness: The areas of highest economic distress in the U.S., via @nytgraphics https://t.co/C2tCJff4cY https://t.co/nzFK09dB3a'",pos,0.9016,0.0984,2016-02-26
702992039886131200,2016-02-25 23:02:17,2,b'LinkedIn $LNKD has quietly bounced back $20 from its low just under $100/share on 2/11.',neg,0.23,0.77,2016-02-26
702976123462885378,2016-02-25 21:59:03,1,"b""Be sure to check out Bespoke's @paulhickey on @CNBCFastMoney today at 5PM.""",neg,0.2174,0.7826,2016-02-26
702974632429817856,2016-02-25 21:53:07,7,b'Longest streak below 50-DMA since 2011: https://t.co/LIP6nPBtN3  $SPY $$ https://t.co/GARBbXZOe2',neg,0.3193,0.6807,2016-02-26
702969061999820801,2016-02-25 21:30:59,7,b'S&amp;P 500 back above its 50-day moving average for the first time since December 29th: https://t.co/4wxW3dSXmH  $SPY $$',neg,0.0015,0.9985,2016-02-26
702962968087150593,2016-02-25 21:06:46,2,"b'Just posted our Bespoke 50 list of top growth stocks in the Russell 3,000: https://t.co/me3Iusykef'",pos,0.9565,0.0435,2016-02-26
702879082657259522,2016-02-25 15:33:26,5,"b""From our Morning Lineup today, here's a chart that makes us cringe. Hourly WTI and S&amp;P 500 futures, last 3 mos. https://t.co/b0Dn3WSrJB""",neg,0.1596,0.8404,2016-02-26
702878393591865344,2016-02-25 15:30:42,6,b'RT @Bespoke_Weather: NAT GAS EIA DATA MISS: -117 bcf net implied flow for wk end Feb. 19 vs. BWS estimate of -148 bcf and market estimates \xe2\x80\xa6',neg,0.4984,0.5016,2016-02-26
702866903149191169,2016-02-25 14:45:03,0,b'Thanks for the write-up of our Fixed Income Weekly @LJKawa!\nGet it every week here: https://t.co/RdIaYxMZ6a https://t.co/PB1COdR6fr',neg,0.4517,0.5483,2016-02-26
702863995234082816,2016-02-25 14:33:29,10,b'Bullish sentiment is now actually at its highest level since November. https://t.co/YfktiLmEZY https://t.co/ukRcszDQtR',pos,0.9787,0.0213,2016-02-26
702860732619210752,2016-02-25 14:20:31,2,b'Salesforce stock has now fully put any fears connected to LNKD and DATA earnings bombs behind it. $CRM $LNKD $DATA',neg,0.2709,0.7291,2016-02-26
702860526284619776,2016-02-25 14:19:42,18,b'Equity index ETFs are all on the cusp of breaks back above their 50-day moving averages: https://t.co/K5oqlRtG5p $$ https://t.co/F8nIpMWEXP',neg,0.0239,0.9761,2016-02-26
702856654782652416,2016-02-25 14:04:19,17,b'Non seasonally adjusted jobless claims for the current week of the year are the lowest since 1973. https://t.co/2XAISF9aAa',neg,0.2989,0.7011,2016-02-26
702856001159045120,2016-02-25 14:01:43,7,b'More stocks overbought than oversold still: https://t.co/RdIaYxMZ6a https://t.co/EWcSTeZV6E',pos,0.7251,0.2749,2016-02-26
702850547540488192,2016-02-25 13:40:03,2,b'Key charts from page 3 of our Morning Lineup: Start a free trial to see full report this AM: https://t.co/RdIaYxMZ6a https://t.co/UIyS7jQxqI',neg,0.3344,0.6656,2016-02-26
702639895190347777,2016-02-24 23:43:00,1,"b""Tonight's Closer covers dividend payers &amp; housing data.\nhttps://t.co/0T2sHkMPPq\nAccess w/ free trial here: https://t.co/RdIaYxMZ6a""",neg,0.2285,0.7715,2016-02-25
702617564623585280,2016-02-24 22:14:16,8,"b'Historically rare upside reversal day; led by Energy, Tech, Materials: https://t.co/OPRqH2lukB https://t.co/ULQTsN78wL'",pos,0.6712,0.3288,2016-02-25
702613987016511488,2016-02-24 22:00:03,2,b'S&amp;P 500 $SPY ETF trading up another 70 cents after hours today.',neg,0.1262,0.8738,2016-02-25
702603240991547392,2016-02-24 21:17:21,2,b'Restoration Hardware $RH down another 20% after hours on lowered guidance.  Now down from $105 last July to $41.70.',neg,0.0072,0.9928,2016-02-25
702583251915968513,2016-02-24 19:57:55,1,"b""Bespoke's Fixed Income Weekly is must-read.  Here's page 1 from this week.  How to get it: https://t.co/E4ZftsxlZy https://t.co/L5XlAF8iQV""",neg,0.0366,0.9634,2016-02-25
702562190293934081,2016-02-24 18:34:13,12,b'Gold/oil ratio hits record high as near-term correlation hits 19-year low: https://t.co/H98kIk7WBD  $GLD $USO $OIL https://t.co/DeHRmxtUZO',neg,0.4548,0.5452,2016-02-25
702554825154826240,2016-02-24 18:04:57,4,"b""Here's a quick Bespoke Commodity Snapshot: https://t.co/x3fuSyEPPy  https://t.co/E4ZftsxlZy https://t.co/Bt9h5y4jdX""",pos,0.9043,0.0957,2016-02-25
702554638235648000,2016-02-24 18:04:13,0,b'@clarkmike25 Which chart?  We use log in many instances.',neg,0.1222,0.8778,2016-02-25
702543594649952256,2016-02-24 17:20:20,1,b'Start a 14-day free trial (no credit card required) to receive our B.I.G. Tips and more over the next 2 weeks: https://t.co/RdIaYxMZ6a',neg,0.0141,0.9859,2016-02-25
702542268687892480,2016-02-24 17:15:04,1,"b""Here's a B.I.G. Tips report we published in December relating to Energy stocks in 2016: https://t.co/4G33CeUfDd""",pos,0.7498,0.2502,2016-02-25
702541444494532609,2016-02-24 17:11:47,6,"b'Oil rallying hard, now up on the day and bringing stocks up with it.'",pos,0.7056,0.2944,2016-02-25
702523573617954816,2016-02-24 16:00:46,0,b'Thanks for highlighting our work @markets! https://t.co/89IC9ljzto',pos,0.5797,0.4203,2016-02-25
702500244320337920,2016-02-24 14:28:04,1,"b""Here's the commentary from today's Morning Lineup, which you can start a free trial to here: https://t.co/RdIaYxMZ6a https://t.co/NJ4OmeCCT7""",pos,0.6194,0.3806,2016-02-25
702487234075820032,2016-02-24 13:36:22,2,b'Tom Petty wrote a song about this - GBPJPY https://t.co/1bPXtMHTcd https://t.co/kYTdZ6AiRM',pos,0.8978,0.1022,2016-02-25
702251576094806016,2016-02-23 21:59:57,2,"b""Great charts in Bespoke's Closer tonight!  See the full report with a free trial now: https://t.co/wvb7YtwoG1 https://t.co/3XGyIVwRLY""",pos,0.9997,0.0003,2016-02-24
702250523609661440,2016-02-23 21:55:46,1,b'S&amp;P 500 lower high today as the Dimon bounce fizzles for $JPM: https://t.co/kgdpDGEyZG  https://t.co/E4ZftsxlZy',neg,0.1909,0.8091,2016-02-24
702240071882244096,2016-02-23 21:14:14,4,"b""Big failure for bulls today. S&amp;P 500 couldn't break its 50-day and move to a short-term higher high. From yesterday: https://t.co/cTnjZ7MHLD""",neg,0.0055,0.9945,2016-02-24
702234072496664576,2016-02-23 20:50:24,4,"b""From today's Morning Lineup as well.  Get it for next 2 weeks with a free trial: https://t.co/RdIaYxMZ6a https://t.co/bTE0LjOHuO""",pos,0.729,0.271,2016-02-24
702233324023103489,2016-02-23 20:47:25,1,b'Heading into today our Market Timing Model had dipped well into negative territory: https://t.co/tQ93Lb2lUQ',neg,0.2736,0.7264,2016-02-24
702158444627890176,2016-02-23 15:49:53,9,b'Consumers looking for higher stock prices fell to lowest level since July 2012. https://t.co/iIotCr9Qp7 https://t.co/NPUKwNYKBb',pos,0.7053,0.2947,2016-02-24
702157951319019520,2016-02-23 15:47:55,7,b'Confidence for middle income consumers saw the largest decline since October 2008. https://t.co/iIotCr9Qp7 https://t.co/4HwraIBGo9',pos,0.9046,0.0954,2016-02-24
702138526037647360,2016-02-23 14:30:44,1,"b'From our Earnings Database, Home Depot has now gapped up after every Q4 earnings report since 2009. $HD https://t.co/56jLX5KhEv'",pos,0.8689,0.1311,2016-02-24
702137814004191233,2016-02-23 14:27:54,2,b'Home prices: making middle America great again?\nhttps://t.co/3iBvH0F8hU https://t.co/f6ynT64bKx',pos,0.9969,0.0031,2016-02-24
702112837641043970,2016-02-23 12:48:39,7,b'Gonna need another day of gains here to break some of these downtrends. https://t.co/cTnjZ7MHLD https://t.co/POhNJTGcik',neg,0.0124,0.9876,2016-02-24
701903904783654912,2016-02-22 22:58:26,4,b'S&amp;P 400 mid cap index actually made a second higher high today. $IWR https://t.co/cTnjZ7MHLD https://t.co/QhcKaQlP1s',neg,0.4039,0.5961,2016-02-23
701903328674971649,2016-02-22 22:56:08,7,b'Nice start to the week for US equities. Most indices still have some work to do in order to break their downtrends. https://t.co/fCVs1Sl9Yz',neg,0.0011,0.9989,2016-02-23
701876384222806016,2016-02-22 21:09:04,2,b'Fitbit giving The Container Store a run for its money in terms of worst IPO ever. $FIT $TCS',neg,0.1,0.9,2016-02-23
701874163187900418,2016-02-22 21:00:15,1,"b""Today's Chart of the Day: Low volume options expiration days. https://t.co/ZEMPjBcSD1 https://t.co/GtCOGR6aka""",pos,0.8352,0.1648,2016-02-23
701849360917798912,2016-02-22 19:21:42,32,"b'For the first time this year, more than half of all S&amp;P 500 stocks are above their 50-DMA. $SPY https://t.co/BFdWXTyiGM'",neg,0.0655,0.9345,2016-02-23
701812070455623684,2016-02-22 16:53:31,1,"b'More consistent buyers throughout the day, and volatility is falling.\nhttps://t.co/sa7fruKqJd'",neg,0.1337,0.8663,2016-02-23
701795801362800640,2016-02-22 15:48:52,7,b'Not extraordinary yet but solid buying activity/imbalance in Energy bonds today per Trace data. https://t.co/2WuVNSujIp',pos,0.9437,0.0563,2016-02-23
701795472088891396,2016-02-22 15:47:33,1,b'Gas prices have declined during February in 48 out of 50 states. https://t.co/DNlRaaXpc4',pos,0.9428,0.0572,2016-02-23
701785572323565568,2016-02-22 15:08:13,6,b'Strongest opening half hour for the S&amp;P 500 since 1/22. $SPY',neg,0.0271,0.9729,2016-02-23
701036351051857920,2016-02-20 13:31:05,2,"b""Here's what we were reading this week, from cash and negative rates to stealth fighter jets and gravity hoaxes.\nhttps://t.co/vejAbCaVWr""",neg,0.0268,0.9732,2016-02-21
700757060636413952,2016-02-19 19:01:17,1,"b'Happy Friday: If you want the weekly Bespoke Report this wknd, start a 14 day trial (1 click, no CC needed).  \nhttps://t.co/Iz6aptf16p'",neg,0.0358,0.9642,2016-02-20
700720039641612288,2016-02-19 16:34:10,6,"b""FX pressures on US manufacturing are easing.  Repeat of March 2015 or has the dollar's appreciation finally peaked? https://t.co/McDpNjfGRc""",neg,0.2039,0.7961,2016-02-20
700717938253373440,2016-02-19 16:25:49,6,"b'Consumer discretionary stocks with high momentum ( $AMZN, $HD, $SBUX, $NKE ) are breaking down. Awful charts. https://t.co/scmsniYo5s'",neg,0.0417,0.9583,2016-02-20
700714481807183873,2016-02-19 16:12:05,5,"b""More on inflation: the Cleveland Fed's median and trimmed mean CPI series, both just updated, are also accelerating https://t.co/pp3rGVH9OZ""",pos,0.5528,0.4472,2016-02-20
700711733166473216,2016-02-19 16:01:10,1,"b'Banks have been trying to break their soft performance streak, but keep hitting pesky resistance. https://t.co/fFN5GF2vns'",neg,0.2671,0.7329,2016-02-20
700709412722253826,2016-02-19 15:51:57,5,b'Inflation on our minds post CPI.  We dig deeper and compare to PCE for Fed implications:  https://t.co/tahvpDs4Fo https://t.co/qcr4xDsftn',neg,0.4738,0.5262,2016-02-20
700704746584182785,2016-02-19 15:33:24,1,"b'#TBTfail How did we miss this yesterday from @FoxBusiness yesterday with Bespoke\'s ""Swimsuit Indicator""??? https://t.co/B27uut9MhL'",neg,0.3296,0.6704,2016-02-20
700699085750325249,2016-02-19 15:10:55,4,b'January was only the third time in the  recovery (post June 2009) that both headline and core PPI and CPI were all higher than expected.',neg,0.0791,0.9209,2016-02-20
700695242933022721,2016-02-19 14:55:38,0,"b'If your answer is ""Something else"" to that poll, let us know what it is please.'",neg,0.0014,0.9986,2016-02-20
700694475924860928,2016-02-19 14:52:35,2,"b""We're curious:  Which do you rely on most each morning before the open as part of your daily routine?""",neg,0.3416,0.6584,2016-02-20
700356696158400512,2016-02-18 16:30:23,6,b'RT @WSJMoneyBeat: Heavily-shorted stocks $CNX $ADT big winners in the recent rally https://t.co/tX1nwuWoNr; chart per @bespokeinvest https:\xe2\x80\xa6',pos,0.8382,0.1618,2016-02-19
700356269429911552,2016-02-18 16:28:41,0,"b""In case you missed it, here's a link to yesterday's Bespoke appearance on @CNBCFastMoney https://t.co/aXkHr0ZHN8 https://t.co/hj00gW35C9""",pos,0.8066,0.1934,2016-02-19
700341645452185601,2016-02-18 15:30:34,5,b'RT @Bespoke_Weather: NAT GAS EIA DATA HIT: -158 bcf net implied flow for wk ending Feb12 vs. BWS estimate of -158 bcf and market expectatio\xe2\x80\xa6',pos,0.7301,0.2699,2016-02-19
700334127715848192,2016-02-18 15:00:42,3,"b'$IBM adding roughly 50 points to the Dow, $WMT costing the Dow roughly 20 points.  $DIA $$'",neg,0.2734,0.7266,2016-02-19
700332460555550720,2016-02-18 14:54:04,1,"b'Were you alive in 1973, the last time jobless claims were below 300K for 50 straight weeks? https://t.co/jq813eFAF6'",neg,0.4421,0.5579,2016-02-19
700327689505345536,2016-02-18 14:35:07,8,b'Looking for the last time this happened in the Philly Fed? https://t.co/c3u5BMuY1W https://t.co/7ipnMIYLz1',neg,0.0602,0.9398,2016-02-19
700324519832129536,2016-02-18 14:22:31,3,"b'These charts are updated daily in our Morning Lineup.  If you like, free trial here: https://t.co/RdIaYxMZ6a https://t.co/7ir6QqWHv2'",pos,0.7516,0.2484,2016-02-19
700323487030890497,2016-02-18 14:18:25,0,b'@sharkbiotech @ConcordiaTrades @gavparks Last time was in October 1982. https://t.co/TL2prKoIZM',neg,0.4353,0.5647,2016-02-19
700319649515356160,2016-02-18 14:03:10,3,b'February was only the 2nd time in the history of the Philly Fed (1980) that the headline increased m/m but every other component declined.',pos,0.9443,0.0557,2016-02-19
700319330484031489,2016-02-18 14:01:54,3,"b'For the first time this year, more S&amp;P 500 stocks closed at overbought levels yesterday than oversold levels. https://t.co/BgjlzosWFc'",neg,0.2314,0.7686,2016-02-19
700317696915861504,2016-02-18 13:55:24,2,"b""In case you missed last night's chart fest post: https://t.co/6FH9bJJAcG https://t.co/LI8wjJZM9f""",neg,0.4356,0.5644,2016-02-19
700317154051227650,2016-02-18 13:53:15,1,"b""Start your day with Bespoke's Morning Lineup - our most popular report that keeps you as informed as possible: https://t.co/1bPXtMHTcd""",pos,0.7668,0.2332,2016-02-19
700311347859423232,2016-02-18 13:30:11,7,b'US Initial Jobless Claims 262k vs 275k expected and 269k previous.',pos,0.6211,0.3789,2016-02-19
700089429973667840,2016-02-17 22:48:21,4,"b""Here's a Bespoke chart-fest for your viewing: https://t.co/6FH9bJJAcG""",pos,0.8357,0.1643,2016-02-18
700076044720672769,2016-02-17 21:55:10,14,b'Another 15 cents and oil will be in a fresh new bull market!  Up 19.4% since 2/11.  Bear market would have lasted 9 days from 1/29 to 2/11.',pos,0.9855,0.0145,2016-02-18
700073968091398149,2016-02-17 21:46:55,3,b'Our Paul Hickey will be on with @MelissaLeeCNBC and @CNBCFastMoney this evening talking about whether or not this rally has staying power.',neg,0.0665,0.9335,2016-02-18
700073372013760513,2016-02-17 21:44:33,7,b'Updated look at decile performance based on short interest.  Most heavily shorted in R3K now up 11%+ since 2/11! https://t.co/6xdxWV4Azc',neg,0.4778,0.5222,2016-02-18
700072724383842304,2016-02-17 21:41:58,6,b'S&amp;P 500 up 6.45% from its 2/11 intraday low and yet still needs another 1.9% to get to its 50-day moving average.  https://t.co/hrBJJOqvei',neg,0.0021,0.9979,2016-02-18
700062518518161408,2016-02-17 21:01:25,4,"b""Here's our most recent report looking at the performance of stocks based on credit ratings.  Interesting stuff: https://t.co/kFtxBdziXm""",pos,0.9961,0.0039,2016-02-18
